,age,workclass,education,matrial,occupation,relationship,race,sex,work-per-week,country,salary
20961,27,3,15,4,6,1,4,1,40,38,0
20962,24,8,11,2,14,3,4,0,25,38,0
20963,49,1,12,2,3,0,4,1,40,38,1
20964,26,5,15,5,2,5,4,1,30,38,0
20965,47,3,11,0,7,5,4,1,32,38,0
20966,20,3,15,4,0,1,4,0,40,38,0
20967,19,3,11,4,5,1,4,1,40,38,0
20968,34,3,12,4,9,5,4,1,50,38,0
20969,20,3,11,4,0,1,4,0,40,38,0
20970,23,3,1,5,9,1,4,1,35,38,0
20971,25,3,9,4,11,5,4,1,40,38,0
20972,21,3,11,4,5,1,4,1,36,38,0
20973,25,3,11,4,6,1,4,1,40,38,0
20974,63,6,15,2,10,0,4,1,32,38,0
20975,25,3,9,4,12,5,4,0,50,38,0
20976,28,3,11,4,6,1,4,0,40,38,0
20977,39,3,12,4,9,5,4,1,60,38,1
20978,28,3,15,4,12,5,4,0,40,38,0
20979,30,3,9,2,3,0,4,1,45,38,1
20980,41,1,8,0,9,2,4,0,40,38,0
20981,52,1,7,0,7,5,4,0,30,38,0
20982,36,3,11,2,2,0,4,1,40,38,0
20983,47,3,9,2,3,0,4,1,40,38,1
20984,27,3,6,4,7,1,4,1,50,25,0
20985,32,0,15,2,12,3,4,0,40,38,0
20986,52,3,11,2,11,0,4,1,45,38,1
20987,50,3,11,2,13,0,4,1,70,38,0
20988,21,3,15,4,0,4,4,1,30,26,0
20989,60,3,11,0,0,2,4,0,37,38,0
20990,47,3,1,2,7,0,0,1,36,38,0
20991,54,5,11,2,4,0,4,1,60,38,1
20992,32,1,12,4,9,5,4,1,50,38,0
20993,61,3,15,2,11,0,4,1,40,38,0
20994,21,3,11,4,2,5,4,1,40,38,0
20995,29,5,15,2,3,4,4,1,45,38,1
20996,36,1,11,4,7,2,2,0,70,38,0
20997,38,1,11,2,13,0,4,1,20,38,0
20998,59,3,0,6,6,5,4,1,52,38,0
20999,43,3,15,2,0,0,4,1,40,38,0
21000,19,3,1,4,6,5,4,1,10,38,0
21001,42,3,9,2,9,0,4,1,40,38,0
21002,33,3,15,2,3,0,4,1,45,38,0
21003,47,3,11,2,7,3,2,0,40,38,0
21004,51,3,11,2,3,0,4,1,40,38,1
21005,28,3,15,4,11,5,4,1,40,38,0
21006,61,3,15,0,0,2,4,0,43,38,0
21007,23,3,9,4,9,5,4,0,60,38,0
21008,31,3,6,2,2,0,4,1,40,38,0
21009,38,5,1,0,3,5,4,1,55,38,0
21010,21,3,6,4,5,4,4,1,40,25,0
21011,22,3,11,4,2,1,4,1,50,38,0
21012,35,3,12,2,9,0,4,1,40,38,1
21013,53,0,9,2,3,0,4,1,48,38,1
21014,40,3,11,2,3,3,4,0,24,38,1
21015,36,3,11,2,0,0,4,1,50,38,1
21016,33,5,11,2,13,0,4,1,65,38,0
21017,23,3,11,4,0,5,4,0,50,38,0
21018,51,1,11,2,2,0,4,1,40,38,1
21019,31,3,11,4,11,4,4,1,48,38,0
21020,28,1,11,5,0,5,4,0,40,38,0
21021,26,5,9,0,11,5,4,1,40,38,0
21022,32,3,9,0,10,5,2,1,60,38,1
21023,43,3,9,4,9,5,4,1,45,38,1
21024,19,3,11,4,7,5,4,0,50,38,0
21025,46,3,1,0,5,2,2,0,40,38,0
21026,49,1,10,2,9,0,4,1,45,38,1
21027,31,3,0,4,7,5,4,0,40,38,0
21028,45,3,9,2,3,0,4,1,40,38,1
21029,41,3,4,2,4,0,4,1,40,25,0
21030,22,3,15,4,7,1,4,0,15,38,0
21031,25,3,9,4,9,5,4,0,40,38,0
21032,46,3,14,5,9,5,4,1,50,38,1
21033,44,5,15,2,2,0,4,1,40,38,0
21034,25,3,11,2,6,0,4,1,40,38,0
21035,30,3,9,4,3,5,4,1,40,38,0
21036,54,3,9,2,3,0,4,1,60,38,1
21037,34,3,9,2,2,0,4,1,45,38,1
21038,34,8,11,4,14,5,4,1,40,38,0
21039,30,3,9,2,9,0,4,1,55,38,1
21040,21,3,8,4,3,1,4,0,60,38,0
21041,27,3,9,4,9,5,4,0,40,38,0
21042,29,3,15,4,2,1,4,1,40,38,0
21043,60,4,15,2,3,0,4,1,40,38,1
21044,36,5,12,2,4,0,4,1,70,38,0
21045,27,3,12,4,11,1,4,0,40,38,0
21046,57,5,15,2,7,0,4,1,48,38,0
21047,24,3,3,2,7,1,1,0,5,39,0
21048,63,3,15,0,2,2,4,1,22,38,0
21049,29,3,9,2,10,0,4,1,40,38,1
21050,34,3,9,2,3,0,4,1,40,38,0
21051,27,3,11,4,7,5,4,1,40,38,0
21052,31,3,8,0,12,2,4,0,40,38,0
21053,31,3,9,2,2,0,4,1,40,38,0
21054,55,3,15,0,0,2,4,0,20,38,0
21055,64,1,11,2,2,0,4,1,99,38,0
21056,20,3,11,4,11,4,2,0,35,38,0
21057,44,5,11,2,4,0,4,1,60,38,1
21058,35,3,1,0,13,5,4,1,50,38,0
21059,41,1,15,0,3,5,4,0,40,38,0
21060,38,3,15,0,3,1,2,0,40,38,0
21061,21,3,15,4,6,1,4,1,40,41,0
21062,64,6,9,2,2,0,4,1,45,38,1
21063,42,3,5,4,5,5,2,1,40,38,0
21064,31,3,15,2,3,0,4,1,50,10,1
21065,42,5,7,2,13,0,4,1,50,38,0
21066,35,3,7,2,7,3,4,0,35,38,1
21067,36,0,15,0,3,2,2,0,40,38,1
21068,23,3,2,4,6,4,4,1,30,25,0
21069,20,3,15,4,0,1,4,1,14,38,0
21070,26,1,9,4,9,5,2,0,40,38,0
21071,56,0,9,4,13,5,2,1,65,38,0
21072,40,3,7,0,7,5,4,0,40,38,0
21073,19,3,1,4,5,1,4,1,24,38,0
21074,33,3,11,4,6,5,2,0,40,38,0
21075,45,0,7,4,0,5,4,1,40,3,0
21076,41,3,11,2,9,0,4,1,43,38,1
21077,29,3,11,2,7,0,4,1,40,38,0
21078,46,1,12,2,9,3,4,0,45,38,1
21079,48,3,7,2,13,0,4,1,45,38,0
21080,38,3,11,2,11,0,4,1,45,38,0
21081,29,3,15,4,0,1,2,0,40,38,0
21082,35,3,11,2,2,0,4,1,40,38,0
21083,59,1,9,2,10,0,2,1,30,38,0
21084,27,3,11,2,7,1,4,1,40,38,0
21085,43,3,15,2,5,0,4,1,40,38,1
21086,70,3,9,2,3,0,4,1,20,4,0
21087,30,3,11,4,6,1,4,1,45,38,0
21088,24,3,15,2,13,0,4,1,40,38,1
21089,76,1,11,2,10,0,4,1,15,38,0
21090,25,3,11,5,2,1,4,1,40,25,0
21091,39,3,7,4,7,1,4,0,56,38,0
21092,36,1,9,0,9,2,2,0,40,38,0
21093,23,3,2,4,6,1,4,0,40,38,0
21094,60,3,5,0,6,2,4,0,40,38,0
21095,20,8,15,4,14,1,2,1,30,38,0
21096,54,3,3,2,2,0,2,1,40,13,1
21097,20,3,15,4,11,5,4,0,40,38,0
21098,22,0,11,4,0,1,4,1,40,38,0
21099,24,3,9,4,9,1,4,0,20,38,0
21100,41,3,11,2,2,0,4,1,40,38,0
21101,35,3,15,2,2,0,4,1,40,38,0
21102,23,3,4,4,5,5,4,1,55,25,0
21103,54,6,10,2,3,0,4,1,50,38,1
21104,17,3,1,4,5,1,4,1,16,38,0
21105,43,3,11,4,0,2,4,0,40,38,0
21106,33,3,2,0,2,5,4,1,42,38,0
21107,30,3,14,4,9,1,1,0,40,41,0
21108,38,0,15,0,0,5,4,1,40,38,1
21109,54,5,11,2,7,0,2,1,45,38,0
21110,39,3,11,4,6,5,2,0,52,38,0
21111,32,3,15,5,12,5,0,1,40,38,0
21112,61,1,5,2,0,0,4,1,40,38,0
21113,24,8,8,2,14,3,2,0,35,38,0
21114,22,3,9,4,3,1,4,1,40,38,0
21115,34,3,11,2,7,0,4,1,40,38,1
21116,18,3,0,4,8,1,2,0,20,38,0
21117,20,3,11,4,2,1,4,1,25,38,0
21118,53,0,11,0,12,2,4,1,40,38,0
21119,32,3,15,4,0,5,4,0,40,38,0
21120,68,5,15,2,7,0,4,1,30,38,0
21121,28,3,15,5,7,2,4,0,15,38,0
21122,28,3,15,2,13,0,4,1,40,7,0
21123,54,3,15,2,9,0,2,1,56,13,1
21124,21,8,15,4,14,1,4,1,48,38,0
21125,52,3,9,5,3,2,4,0,40,41,0
21126,25,3,15,2,2,0,4,1,40,38,0
21127,30,3,12,2,9,0,1,1,50,18,1
21128,33,3,15,4,7,5,4,1,32,38,0
21129,49,3,9,4,12,2,1,0,40,18,0
21130,58,3,5,6,7,5,3,0,30,38,0
21131,45,3,8,2,9,0,4,1,24,38,1
21132,67,3,5,2,13,0,2,1,40,38,0
21133,42,1,9,0,9,5,4,1,50,41,0
21134,69,4,11,2,7,0,4,1,40,38,1
21135,61,3,11,0,3,5,4,0,40,38,0
21136,34,3,15,2,2,0,4,1,40,38,0
21137,28,3,15,2,2,0,4,1,45,38,0
21138,19,3,11,4,6,1,4,0,34,38,0
21139,31,5,15,2,2,0,4,1,40,38,0
21140,32,0,15,4,3,5,4,1,40,38,0
21141,76,8,14,2,14,0,4,1,20,38,0
21142,53,3,7,4,3,5,4,0,60,38,0
21143,46,3,11,4,0,2,4,0,37,38,0
21144,43,5,5,2,4,0,4,1,40,4,0
21145,48,8,11,2,14,0,4,1,40,38,1
21146,39,3,15,2,4,0,4,1,99,38,1
21147,59,3,5,0,13,5,4,1,40,38,0
21148,19,3,15,4,11,1,4,0,38,38,0
21149,40,3,15,2,6,0,4,1,40,38,1
21150,63,4,0,2,4,0,4,1,50,38,0
21151,44,8,15,0,14,2,4,0,10,30,0
21152,46,3,15,0,11,2,4,0,40,38,0
21153,22,3,0,4,6,2,4,1,40,38,0
21154,36,3,7,4,9,5,4,1,45,38,0
21155,57,3,15,2,2,0,4,1,40,38,1
21156,58,3,11,4,7,4,4,1,25,38,0
21157,25,8,9,4,14,5,1,1,28,35,0
21158,59,3,15,2,13,0,4,1,35,38,1
21159,36,3,11,2,2,0,4,1,45,38,0
21160,29,3,12,2,3,0,4,1,45,10,0
21161,49,4,9,0,9,2,4,1,45,38,0
21162,42,3,7,2,11,0,4,1,55,38,1
21163,43,1,15,2,13,0,4,1,17,38,0
21164,46,3,11,2,3,0,4,1,40,38,0
21165,43,1,15,4,3,5,4,0,12,38,0
21166,40,3,7,0,13,2,4,0,40,38,0
21167,43,3,2,2,13,0,4,1,40,38,0
21168,48,3,11,6,0,5,4,0,32,38,0
21169,26,3,11,4,5,1,2,1,28,38,0
21170,30,3,8,2,0,3,4,0,35,38,0
21171,58,3,15,2,11,0,4,1,40,38,1
21172,43,3,11,0,4,5,2,1,40,38,0
21173,53,1,11,2,7,0,2,1,40,38,0
21174,74,6,15,5,11,5,4,1,16,38,0
21175,64,8,15,6,14,2,4,0,8,38,0
21176,45,3,9,2,9,0,4,1,40,38,1
21177,32,6,4,4,6,1,4,0,10,38,0
21178,23,8,0,4,14,1,2,0,40,38,0
21179,38,3,15,2,11,3,4,0,40,38,1
21180,42,5,9,2,11,0,4,1,40,38,1
21181,24,1,15,4,10,2,3,1,40,38,0
21182,63,3,11,2,11,0,4,1,35,38,0
21183,25,1,15,4,0,1,2,0,35,38,0
21184,37,3,15,2,2,0,2,1,40,38,0
21185,28,5,11,2,2,0,4,1,40,21,0
21186,31,3,15,2,7,0,4,1,40,38,0
21187,46,3,14,2,9,0,4,1,50,38,1
21188,44,3,9,0,11,2,4,1,44,38,1
21189,42,1,12,4,9,5,4,0,40,38,1
21190,45,3,10,5,3,2,4,1,40,38,1
21191,52,3,9,0,11,5,4,1,60,38,0
21192,40,3,9,2,3,0,4,1,40,38,1
21193,26,3,11,4,11,1,4,1,40,38,0
21194,55,3,9,5,2,5,4,1,40,41,0
21195,17,3,0,4,7,1,4,0,14,38,0
21196,27,3,15,2,7,0,4,1,40,38,0
21197,71,4,15,2,3,0,4,1,50,38,1
21198,35,3,9,2,9,0,4,1,50,38,0
21199,17,3,0,4,7,1,4,1,16,38,0
21200,26,3,11,2,13,0,4,1,52,38,1
21201,22,3,15,4,6,5,4,0,35,38,0
21202,51,3,9,2,3,0,4,1,60,38,1
21203,33,3,15,2,2,0,4,1,40,38,0
21204,41,1,7,2,3,0,2,1,50,38,1
21205,50,3,12,2,3,0,4,1,50,38,1
21206,26,3,11,2,0,3,4,0,40,38,0
21207,21,3,11,4,5,5,2,0,40,38,0
21208,53,3,11,2,6,0,4,1,40,38,1
21209,32,4,11,2,3,0,4,1,40,38,1
21210,19,3,15,4,11,1,4,0,20,38,0
21211,22,3,9,4,0,1,4,0,35,38,0
21212,58,3,11,2,3,0,4,1,60,38,1
21213,47,0,9,3,3,5,4,1,60,38,1
21214,51,4,15,2,3,0,4,1,45,38,1
21215,42,6,9,2,3,0,4,1,48,38,1
21216,28,3,9,4,3,1,4,1,40,38,0
21217,29,3,11,2,0,3,1,0,35,39,0
21218,50,3,11,2,3,0,4,1,50,38,1
21219,22,3,15,4,7,5,4,0,30,38,0
21220,47,5,15,0,7,5,4,0,45,38,0
21221,60,3,15,6,11,2,4,0,27,38,0
21222,46,5,11,2,11,1,4,0,40,38,1
21223,58,4,9,2,9,0,4,1,60,38,1
21224,62,3,15,6,0,5,4,0,40,38,0
21225,47,3,12,2,9,0,4,1,40,41,1
21226,59,3,11,6,6,5,4,0,40,38,0
21227,41,3,11,5,7,2,4,0,40,25,0
21228,31,3,11,2,0,3,4,0,37,38,0
21229,18,3,11,4,0,1,4,0,40,38,0
21230,64,5,11,2,2,0,4,1,50,38,0
21231,51,5,11,2,13,0,4,1,65,38,0
21232,47,5,9,4,11,5,4,1,35,38,0
21233,68,3,9,6,11,5,4,1,35,38,1
21234,32,3,11,2,7,3,3,0,40,38,0
21235,39,3,6,2,5,0,4,1,43,25,0
21236,37,3,7,0,3,5,4,0,48,38,0
21237,29,3,11,4,7,1,4,0,40,38,0
21238,44,3,11,2,4,0,3,1,40,38,0
21239,46,3,14,2,9,0,4,1,40,38,1
21240,40,5,6,2,2,0,4,1,40,38,1
21241,19,8,11,4,14,1,2,1,35,38,0
21242,65,8,11,2,14,0,4,1,30,38,0
21243,52,1,9,2,0,3,4,0,40,38,1
21244,40,3,9,2,3,0,4,1,40,38,1
21245,61,3,6,0,7,5,4,1,40,38,0
21246,30,3,11,2,3,0,4,1,50,38,0
21247,61,5,1,2,7,0,4,1,40,38,0
21248,33,3,8,2,13,0,4,1,84,38,1
21249,32,1,9,2,9,0,4,1,65,38,1
21250,32,3,7,4,0,5,4,0,40,38,0
21251,32,5,9,0,9,4,4,1,35,38,1
21252,37,3,11,0,11,5,4,1,40,38,0
21253,53,3,1,2,2,0,4,1,45,38,0
21254,51,4,12,2,11,0,4,1,40,38,1
21255,29,3,8,4,11,5,2,1,45,38,0
21256,48,3,11,2,6,0,4,1,40,38,0
21257,69,3,11,4,13,5,4,1,40,38,1
21258,28,3,12,4,12,5,4,0,40,38,0
21259,55,1,9,6,9,5,4,0,40,38,1
21260,45,3,8,2,2,0,4,1,40,38,1
21261,18,3,15,4,7,1,4,0,20,38,0
21262,60,3,5,2,2,0,4,1,40,38,0
21263,38,3,11,0,6,2,4,1,40,41,0
21264,19,3,15,4,0,1,4,1,10,38,0
21265,18,3,1,4,2,1,4,1,25,38,0
21266,33,3,15,2,7,0,4,1,40,38,0
21267,33,3,15,0,12,2,4,0,40,38,0
21268,29,3,12,4,9,5,4,0,45,38,0
21269,37,3,15,2,11,0,4,1,45,38,0
21270,50,3,11,2,13,0,4,1,50,38,1
21271,19,8,15,4,14,1,4,1,10,38,0
21272,28,3,0,6,0,2,4,0,35,38,0
21273,43,8,9,2,14,3,4,0,7,38,1
21274,23,3,15,4,7,1,4,0,35,38,0
21275,47,3,5,2,2,0,4,1,40,38,0
21276,21,3,15,4,12,1,4,1,35,38,0
21277,19,3,15,4,7,1,4,0,12,38,0
21278,47,1,9,2,9,3,4,0,50,38,1
21279,36,0,12,2,9,0,4,1,40,38,1
21280,62,4,9,2,4,0,4,1,60,38,1
21281,65,3,11,2,12,0,4,1,40,38,1
21282,46,5,14,2,9,0,4,1,45,38,1
21283,35,3,1,4,2,1,4,1,40,38,0
21284,50,3,6,2,6,0,4,1,40,38,0
21285,20,3,15,4,11,1,4,0,6,38,0
21286,17,3,1,4,0,1,4,0,16,38,0
21287,33,3,15,2,2,0,4,1,40,38,0
21288,57,8,15,0,14,5,4,0,40,38,0
21289,53,5,9,2,9,0,4,1,50,38,0
21290,47,4,9,2,11,0,4,1,40,38,1
21291,62,4,12,2,11,0,4,1,35,38,0
21292,35,3,11,0,7,5,2,1,40,38,0
21293,27,3,9,4,0,5,4,0,43,38,0
21294,23,3,11,4,12,1,4,1,50,38,0
21295,27,3,12,4,9,5,4,0,45,38,0
21296,39,3,8,0,0,2,4,0,40,38,0
21297,25,3,9,2,0,3,2,0,38,38,0
21298,24,3,15,4,3,5,2,0,20,38,0
21299,23,3,11,2,7,0,4,1,40,38,0
21300,29,3,9,2,9,3,4,0,35,38,1
21301,30,3,9,2,9,3,4,0,38,38,0
21302,34,3,11,5,2,5,4,1,45,31,0
21303,32,3,0,5,2,2,4,0,40,38,0
21304,18,3,1,4,7,1,2,1,23,38,0
21305,20,3,8,4,11,5,2,0,35,38,0
21306,38,6,9,2,9,0,4,1,45,38,1
21307,18,3,2,4,7,1,4,0,20,38,0
21308,41,3,6,2,2,0,4,1,40,38,0
21309,21,3,8,4,7,5,4,0,50,38,0
21310,36,6,11,2,10,0,4,1,48,38,1
21311,61,3,15,0,7,5,4,0,30,38,0
21312,30,3,15,2,6,0,4,1,48,38,0
21313,26,3,15,2,0,0,4,1,40,38,1
21314,27,3,9,2,12,3,4,0,40,38,1
21315,45,3,11,2,6,0,4,1,45,38,1
21316,47,3,11,0,0,5,4,0,38,38,0
21317,19,3,15,4,0,1,4,0,10,38,0
21318,29,3,11,4,0,5,4,0,55,38,0
21319,51,4,11,2,3,0,4,1,70,38,1
21320,34,1,7,2,9,0,4,1,60,38,0
21321,42,5,11,2,11,0,4,1,45,38,0
21322,26,3,4,4,4,4,2,1,40,25,0
21323,20,6,15,4,5,5,4,1,15,38,0
21324,43,3,7,4,9,5,4,1,50,38,1
21325,20,3,15,4,7,1,4,0,20,38,0
21326,27,3,11,2,3,0,4,1,50,38,0
21327,46,0,15,2,2,0,4,1,40,38,1
21328,39,3,11,4,13,1,4,1,40,38,0
21329,33,3,15,4,0,5,4,1,49,38,0
21330,42,3,8,2,0,0,4,1,32,38,0
21331,23,3,11,4,0,1,4,1,25,38,0
21332,29,3,9,2,3,3,4,0,42,38,1
21333,27,3,11,4,13,1,4,1,60,38,0
21334,43,5,11,0,2,1,4,1,35,38,0
21335,23,3,15,4,5,5,4,1,40,38,0
21336,40,1,12,0,9,2,4,0,44,38,0
21337,35,1,15,2,10,0,4,1,61,38,1
21338,30,3,11,4,11,4,4,1,40,38,0
21339,59,3,1,2,13,0,0,1,40,38,0
21340,65,5,15,2,3,0,4,1,40,38,0
21341,28,3,12,2,9,0,4,1,60,38,0
21342,79,3,9,2,11,0,4,1,40,38,0
21343,43,1,12,2,9,3,2,0,35,38,1
21344,54,3,5,2,6,0,4,1,40,38,0
21345,27,3,11,2,5,0,4,1,62,38,0
21346,30,3,9,2,9,0,4,1,35,38,1
21347,22,8,9,4,14,1,1,0,15,35,0
21348,34,3,11,3,7,2,4,0,65,38,0
21349,18,3,1,4,9,4,4,1,3,38,0
21350,40,5,8,2,9,3,4,0,15,38,1
21351,28,3,6,2,11,0,4,1,40,38,0
21352,18,3,11,4,0,1,4,0,40,38,0
21353,46,3,15,2,2,0,4,1,40,38,0
21354,23,3,11,4,0,1,4,0,35,38,0
21355,77,8,15,2,14,0,4,1,6,38,0
21356,41,0,12,2,3,0,4,1,40,38,1
21357,48,3,15,0,3,5,4,1,50,38,1
21358,29,3,9,4,9,5,4,1,50,38,0
21359,41,3,1,0,5,2,4,0,40,38,0
21360,41,3,6,5,7,5,4,1,40,38,0
21361,34,3,7,2,9,0,4,1,55,38,0
21362,49,5,7,0,11,5,4,1,50,38,0
21363,49,3,11,5,11,2,4,1,50,38,0
21364,30,3,11,4,5,5,4,1,40,38,0
21365,28,3,9,4,11,5,4,1,40,38,0
21366,62,6,9,2,3,0,4,1,40,38,0
21367,41,3,15,2,9,0,4,1,52,38,0
21368,20,3,15,4,2,5,4,1,40,38,0
21369,61,3,13,3,7,5,1,1,40,2,0
21370,30,3,9,4,12,5,4,1,60,17,0
21371,29,0,14,4,9,5,4,0,55,38,0
21372,50,3,12,0,11,5,4,0,45,38,0
21373,44,0,11,2,2,0,4,1,40,38,1
21374,25,3,9,2,9,0,4,1,45,38,1
21375,62,3,8,0,11,5,4,0,40,38,0
21376,57,3,15,6,6,2,4,0,40,38,0
21377,35,3,9,4,3,5,4,1,45,38,0
21378,26,3,9,4,11,5,4,0,40,38,0
21379,60,3,5,2,6,3,4,0,40,38,0
21380,22,3,15,2,2,0,4,1,40,38,0
21381,62,1,12,5,9,5,4,0,50,41,0
21382,26,3,11,4,2,5,4,1,40,38,0
21383,26,3,15,4,0,1,4,1,20,38,0
21384,44,3,9,2,11,0,4,1,40,38,1
21385,32,3,9,4,3,5,4,1,40,38,0
21386,66,5,9,2,11,0,4,1,50,38,0
21387,24,3,13,4,6,1,4,0,30,38,0
21388,19,3,15,4,7,1,4,1,25,38,0
21389,54,4,9,2,3,0,4,1,50,38,1
21390,37,3,11,4,6,5,4,1,40,38,0
21391,38,3,9,2,3,0,4,1,50,38,1
21392,37,5,9,2,13,0,4,1,50,41,0
21393,22,8,15,4,14,1,4,1,35,38,0
21394,34,3,15,2,11,0,4,1,25,38,0
21395,35,5,11,0,2,1,0,1,15,38,0
21396,42,0,12,2,9,0,4,1,40,38,0
21397,47,0,9,2,3,3,4,0,40,38,1
21398,29,4,9,0,9,5,4,0,80,38,0
21399,34,3,11,4,12,5,4,1,40,38,0
21400,38,4,9,2,9,0,4,1,70,38,1
21401,62,4,11,0,3,5,2,1,40,38,0
21402,35,3,11,2,2,0,4,1,40,38,0
21403,37,3,11,2,0,3,4,0,40,38,0
21404,47,3,11,2,4,0,4,1,40,38,0
21405,37,3,15,2,2,0,4,1,40,38,0
21406,22,3,8,4,8,5,4,0,30,38,0
21407,60,4,1,2,13,0,4,1,40,38,1
21408,31,3,15,2,2,0,4,1,40,38,0
21409,74,8,0,2,14,0,0,1,30,38,0
21410,63,3,11,2,2,0,4,1,40,38,0
21411,30,3,1,2,6,0,4,1,40,38,0
21412,44,8,11,2,14,0,2,1,30,38,0
21413,40,4,14,2,9,0,4,1,40,38,1
21414,35,5,15,2,7,0,4,1,60,38,0
21415,50,1,15,2,2,0,4,1,40,38,0
21416,18,3,15,4,11,1,4,0,10,38,0
21417,33,3,8,2,10,0,4,1,40,38,0
21418,59,5,5,2,4,0,4,1,70,38,0
21419,17,3,1,4,7,1,4,1,20,38,0
21420,47,3,11,2,13,0,0,1,40,38,1
21421,51,8,15,0,14,5,2,1,50,38,0
21422,26,3,9,4,9,5,4,1,40,38,0
21423,32,1,15,2,10,3,4,0,40,9,1
21424,55,3,11,2,2,0,4,1,40,38,0
21425,36,6,15,4,12,2,2,0,40,38,0
21426,54,3,11,2,0,0,4,1,40,38,1
21427,19,8,11,4,14,1,4,0,30,38,0
21428,32,3,12,4,3,5,4,0,45,38,1
21429,52,1,10,2,3,0,4,1,40,38,1
21430,39,3,11,3,11,2,2,0,28,22,0
21431,39,0,11,4,3,2,4,0,45,38,0
21432,59,5,11,2,3,0,4,1,50,38,1
21433,55,0,9,0,9,2,4,1,40,38,0
21434,54,5,11,2,13,0,4,1,60,38,1
21435,31,3,11,2,7,0,4,1,40,38,0
21436,19,8,1,4,14,1,2,1,25,38,0
21437,30,3,11,2,0,1,0,0,40,38,0
21438,47,0,9,3,3,5,4,0,40,38,0
21439,31,3,7,0,3,5,4,1,40,38,0
21440,32,5,9,0,2,2,1,1,47,19,0
21441,33,3,8,4,6,2,2,0,40,38,0
21442,31,3,11,0,2,2,4,1,40,38,0
21443,32,3,11,2,6,0,4,1,40,38,0
21444,46,3,11,3,7,5,4,1,35,25,0
21445,29,3,11,3,7,5,4,0,20,9,0
21446,41,6,11,2,13,0,2,1,40,38,0
21447,39,3,11,2,3,0,4,1,60,38,1
21448,34,3,11,2,0,3,4,0,20,38,1
21449,23,3,9,4,0,1,2,1,24,38,0
21450,53,4,12,2,11,0,4,1,65,38,1
21451,45,5,11,3,2,5,1,1,40,36,0
21452,34,8,9,2,14,3,4,0,10,38,1
21453,47,3,11,0,11,5,4,0,40,38,0
21454,24,8,5,2,14,1,4,1,60,38,0
21455,42,3,12,0,12,2,2,0,35,38,1
21456,53,3,15,2,6,0,4,1,40,38,0
21457,38,4,11,0,11,2,4,1,55,38,0
21458,26,3,11,4,13,5,4,1,70,38,0
21459,18,3,1,4,5,1,4,1,20,38,0
21460,43,3,0,5,7,5,2,0,40,38,0
21461,26,3,9,4,0,1,2,0,32,38,0
21462,47,3,9,0,0,5,4,0,40,38,0
21463,26,3,8,2,2,0,4,1,65,38,1
21464,21,8,15,2,14,3,2,0,20,38,0
21465,32,6,15,0,10,2,4,0,38,38,0
21466,48,4,10,2,9,0,4,1,55,38,1
21467,39,3,12,0,3,2,2,0,60,38,1
21468,58,4,9,2,9,0,4,1,40,38,0
21469,55,5,5,4,7,4,4,0,60,38,0
21470,40,3,11,4,4,5,4,1,55,38,0
21471,33,3,11,0,2,2,4,1,40,38,0
21472,74,5,10,3,9,5,4,1,25,38,1
21473,49,5,11,6,4,5,4,1,55,38,0
21474,56,5,1,6,7,2,4,0,65,11,1
21475,29,3,9,4,9,5,4,0,40,38,1
21476,25,3,7,4,6,1,2,1,48,38,0
21477,57,3,2,2,0,0,2,1,40,38,0
21478,29,3,11,2,9,0,4,1,40,38,0
21479,28,3,11,4,2,2,4,1,40,38,0
21480,59,3,11,2,2,0,4,1,40,38,1
21481,30,3,9,4,3,5,4,1,60,38,1
21482,28,8,11,4,14,2,2,0,40,38,0
21483,19,3,15,4,7,1,4,0,20,38,0
21484,40,3,15,4,11,2,2,0,45,38,0
21485,28,3,15,4,0,2,2,0,40,38,0
21486,48,8,9,2,14,0,4,1,55,38,1
21487,20,3,15,4,12,5,4,0,10,1,0
21488,58,3,9,2,9,3,4,0,35,38,1
21489,19,3,15,4,3,1,2,1,30,38,0
21490,75,8,11,6,14,5,4,0,8,38,0
21491,24,0,9,4,9,5,4,0,30,38,0
21492,31,3,11,2,6,0,4,1,45,38,0
21493,28,5,11,0,2,5,4,1,35,38,0
21494,41,3,11,2,2,0,4,1,45,38,0
21495,23,0,15,4,11,5,4,0,35,38,0
21496,46,3,11,2,6,0,4,1,43,38,1
21497,33,3,2,4,2,1,2,1,40,38,0
21498,34,3,15,2,7,0,4,1,50,38,0
21499,47,1,9,0,9,5,4,1,50,38,0
21500,81,3,11,2,3,0,4,1,26,38,1
21501,45,3,11,6,6,2,3,1,40,3,0
21502,35,3,11,4,6,5,1,1,40,0,0
21503,59,5,9,6,9,5,4,0,50,38,1
21504,46,1,9,2,3,0,4,1,48,38,1
21505,39,3,11,2,2,0,4,1,35,38,0
21506,23,3,15,4,6,1,2,1,40,38,0
21507,25,3,7,4,0,2,4,0,40,38,0
21508,37,3,3,4,7,5,4,1,40,38,0
21509,49,4,15,2,3,0,4,1,50,38,1
21510,25,3,11,2,11,0,4,1,48,38,0
21511,32,3,9,2,11,0,4,1,60,38,1
21512,34,1,15,4,2,5,4,1,40,38,0
21513,40,3,9,2,3,0,4,1,40,38,1
21514,33,3,11,0,0,2,4,0,40,38,0
21515,78,8,5,2,14,0,4,1,20,38,0
21516,31,3,9,2,12,0,4,1,43,38,1
21517,61,3,15,0,7,5,4,1,25,38,0
21518,22,3,11,2,2,0,4,1,40,38,0
